Customer_ID,Customer_Name,Customer_Segment,Account_Type,Tenure_Years,Region,Is_Premium,Monthly_Txn_Count,Credit_Score_Band,Tenure_Tier,Activity_Tier
CUST00282,Kim Bradley,SME,Current,7.5,Central,1,28,Poor,Loyal (7yr+),High
CUST00283,Jared Rodriguez,Retail,NRI,7.6,North,1,28,Poor,Loyal (7yr+),High
CUST00284,Regina Mccarty DDS,Retail,Salary,1.7,South,1,30,Very Good,Growing (1-3yr),High
CUST00285,Aaron Guerrero,SME,Current,1.8,South,0,18,Excellent,Growing (1-3yr),Medium
CUST00286,Angela Wallace,Retail,Business,9.2,Central,0,44,Excellent,Loyal (7yr+),Very High
CUST00287,Brandon Horn,Corporate,NRI,8.5,West,1,27,Fair,Loyal (7yr+),High
CUST00288,Shannon Webb,Premium,NRI,3.6,Central,0,35,Fair,Established (3-7yr),High
CUST00289,Hannah Thompson,Retail,Savings,14.2,East,0,26,Poor,Loyal (7yr+),High
CUST00290,James Flores,Retail,Business,11.8,South,1,39,Excellent,Loyal (7yr+),High
CUST00291,Jeffery Nguyen,Retail,Salary,2.1,West,0,49,Excellent,Growing (1-3yr),Very High
CUST00292,Eric Atkins,Corporate,NRI,14.0,North,1,18,Fair,Loyal (7yr+),Medium
CUST00293,Joe Logan,Retail,Savings,14.6,North,0,33,Good,Loyal (7yr+),High
CUST00294,Justin Payne,Corporate,Current,14.9,West,0,25,Poor,Loyal (7yr+),Medium
CUST00295,Timothy Walker,Retail,NRI,1.3,North,0,31,Excellent,Growing (1-3yr),High
CUST00296,Megan Schwartz,Retail,Current,11.2,South,0,37,Very Good,Loyal (7yr+),High
CUST00297,Julie Crawford,Retail,NRI,8.4,North,0,2,Very Good,Loyal (7yr+),Low
CUST00298,Jeremy Chase,Retail,Current,10.7,South,0,33,Good,Loyal (7yr+),High
CUST00299,Jeremy Wagner,Retail,Business,14.5,South,1,39,Fair,Loyal (7yr+),High
CUST00300,Angela Glover,Premium,Current,10.5,South,0,43,Fair,Loyal (7yr+),Very High
CUST00301,Terry Stokes,Retail,Current,12.6,North,0,43,Fair,Loyal (7yr+),Very High
CUST00302,Randy Brown,Retail,NRI,13.1,South,0,32,Very Good,Loyal (7yr+),High
CUST00303,Anna Lee,Retail,NRI,12.7,Central,0,18,Fair,Loyal (7yr+),Medium
CUST00304,Crystal Johnson,SME,Current,6.7,Central,0,17,Very Good,Established (3-7yr),Medium
CUST00305,Amy Moore,Corporate,Business,3.7,South,0,34,Good,Established (3-7yr),High
CUST00306,Kayla Scott,Retail,Salary,6.3,South,0,39,Poor,Established (3-7yr),High
CUST00307,Robin Mata,Premium,Savings,13.4,Central,0,7,Excellent,Loyal (7yr+),Low
CUST00308,Sabrina Phillips,Retail,Current,2.6,North,0,42,Good,Growing (1-3yr),Very High
CUST00309,Megan Little DVM,SME,Business,7.9,West,0,35,Very Good,Loyal (7yr+),High
CUST00310,Mary Rice,Corporate,Current,3.9,West,1,30,Good,Established (3-7yr),High
CUST00311,Carrie Anderson,Retail,Savings,8.9,East,1,12,Excellent,Loyal (7yr+),Medium
CUST00312,Kathleen Stephens,Retail,Salary,13.0,South,0,35,Poor,Loyal (7yr+),High
CUST00313,William Miller,Retail,Salary,13.3,South,0,11,Excellent,Loyal (7yr+),Medium
CUST00314,Charles Baker Jr.,Premium,Current,3.9,South,1,44,Very Good,Established (3-7yr),Very High
CUST00315,Bianca Taylor,Premium,Savings,13.7,West,0,4,Excellent,Loyal (7yr+),Low
CUST00316,Billy Lee,Corporate,Current,9.1,South,1,25,Good,Loyal (7yr+),Medium
CUST00317,Shirley Gordon,Corporate,NRI,5.6,Central,0,48,Fair,Established (3-7yr),Very High
CUST00318,Cameron Brooks,Retail,Salary,10.8,South,0,32,Good,Loyal (7yr+),High
CUST00319,Lisa Coleman,Retail,Business,7.5,East,0,20,Very Good,Loyal (7yr+),Medium
CUST00320,Mariah Obrien,Retail,Business,6.0,East,0,50,Poor,Established (3-7yr),Very High
CUST00321,Garrett Black,Retail,Business,10.7,Central,0,31,Excellent,Loyal (7yr+),High
CUST00322,Darryl Ortega III,Premium,Savings,4.1,West,0,4,Poor,Established (3-7yr),Low
CUST00323,Jeffrey Oliver,Retail,Savings,5.3,South,0,38,Very Good,Established (3-7yr),High
CUST00324,Theresa Lopez,Retail,Salary,6.8,East,0,47,Excellent,Established (3-7yr),Very High
CUST00325,Joseph Fox,Premium,Savings,4.2,West,0,1,Good,Established (3-7yr),Low
CUST00326,Brittany Bradford,Corporate,NRI,6.4,North,0,3,Good,Established (3-7yr),Low
CUST00327,Lori Spears,SME,Salary,8.8,East,0,37,Very Good,Loyal (7yr+),High
CUST00328,Luis Lopez,SME,Salary,11.2,West,0,22,Excellent,Loyal (7yr+),Medium
CUST00329,Calvin Moore,Corporate,NRI,11.6,West,0,17,Good,Loyal (7yr+),Medium
CUST00330,Lisa Lewis,Retail,NRI,12.4,South,0,14,Very Good,Loyal (7yr+),Medium
CUST00331,Melissa Shelton,Retail,NRI,11.3,West,1,41,Very Good,Loyal (7yr+),Very High
CUST00332,Judith Rodriguez,Premium,Current,10.4,West,0,35,Poor,Loyal (7yr+),High
CUST00333,Theresa Nguyen,Corporate,Business,3.9,West,1,13,Good,Established (3-7yr),Medium
CUST00334,Elizabeth Cruz,Corporate,Business,6.3,Central,0,35,Excellent,Established (3-7yr),High
CUST00335,Kara Benson,Retail,Salary,7.4,Central,0,43,Good,Loyal (7yr+),Very High
CUST00336,Jamie Butler,Retail,NRI,1.7,West,0,2,Good,Growing (1-3yr),Low
CUST00337,Madeline Tanner,Corporate,Savings,8.2,South,0,47,Good,Loyal (7yr+),Very High
CUST00338,Sarah Perez,Retail,NRI,6.8,West,1,13,Very Good,Established (3-7yr),Medium
CUST00339,Hannah Collins,Corporate,Salary,12.1,North,0,16,Fair,Loyal (7yr+),Medium
CUST00340,Eric Lyons,Premium,Business,14.7,West,0,18,Fair,Loyal (7yr+),Medium
CUST00341,Sarah Ramirez,Retail,Current,8.6,West,0,7,Poor,Loyal (7yr+),Low
CUST00342,John Gallegos,Premium,NRI,5.2,North,0,45,Good,Established (3-7yr),Very High
CUST00343,Tiffany Hansen,Retail,Business,1.1,East,1,36,Fair,Growing (1-3yr),High
CUST00344,Zachary Hughes,Retail,Salary,13.9,Central,0,41,Poor,Loyal (7yr+),Very High
CUST00345,Kenneth Lara,Premium,Salary,13.8,Central,0,30,Very Good,Loyal (7yr+),High
CUST00346,Robert Clements,SME,Business,4.2,South,0,42,Good,Established (3-7yr),Very High
CUST00347,Betty Allen,Corporate,Business,10.6,Central,0,41,Excellent,Loyal (7yr+),Very High
CUST00348,Christopher Phillips,Retail,NRI,1.6,South,0,7,Very Good,Growing (1-3yr),Low
CUST00349,Jeanne Banks,Retail,Savings,2.9,East,1,15,Poor,Growing (1-3yr),Medium
CUST00350,Matthew Martinez,Premium,NRI,3.6,West,0,40,Very Good,Established (3-7yr),High
CUST00351,Danielle Hill,Corporate,Current,4.8,West,1,19,Excellent,Established (3-7yr),Medium
CUST00352,Tiffany Miller,Retail,Business,14.9,East,0,43,Very Good,Loyal (7yr+),Very High
CUST00353,Angela Lee,Retail,Current,10.6,West,0,37,Poor,Loyal (7yr+),High
CUST00354,Jason Jones,SME,Current,6.1,East,0,2,Excellent,Established (3-7yr),Low
CUST00355,Cole Hansen,SME,Savings,11.2,West,0,42,Excellent,Loyal (7yr+),Very High
CUST00356,Ms. Kerri Little,Retail,NRI,13.8,Central,0,48,Very Good,Loyal (7yr+),Very High
CUST00357,Claudia Perez,SME,Salary,14.4,Central,0,13,Excellent,Loyal (7yr+),Medium
CUST00358,Dana Cox,Retail,Current,1.3,West,0,40,Very Good,Growing (1-3yr),High
CUST00359,Beverly Ward,Corporate,Current,6.2,North,0,41,Good,Established (3-7yr),Very High
CUST00360,Jennifer Anderson,SME,Current,2.0,East,0,43,Excellent,Growing (1-3yr),Very High
CUST00361,Melinda Burnett,Corporate,Current,5.4,South,1,43,Very Good,Established (3-7yr),Very High
CUST00362,Kyle Frank,Retail,Salary,3.0,West,0,31,Good,Growing (1-3yr),High
CUST00363,Michael Schneider,SME,NRI,9.9,South,1,16,Excellent,Loyal (7yr+),Medium
CUST00364,Stephanie Sosa,Retail,Savings,6.1,South,1,42,Good,Established (3-7yr),Very High
CUST00365,Donna Liu,Corporate,Current,3.8,South,0,44,Excellent,Established (3-7yr),Very High
CUST00366,Dennis Oconnell,Premium,Business,4.4,North,0,6,Poor,Established (3-7yr),Low
CUST00367,Joshua Mcknight,Corporate,Salary,5.7,North,1,28,Poor,Established (3-7yr),High
CUST00368,Jose Young,Retail,Savings,4.3,Central,1,32,Very Good,Established (3-7yr),High
CUST00369,Daniel Joseph,Premium,Business,7.1,East,0,44,Fair,Loyal (7yr+),Very High
CUST00370,Richard Porter,Premium,Business,1.0,West,0,10,Poor,New (0-1yr),Low
CUST00371,Crystal Smith,SME,Business,4.6,West,0,50,Fair,Established (3-7yr),Very High
CUST00372,Nicholas Moreno,SME,Current,6.5,West,1,18,Good,Established (3-7yr),Medium
CUST00373,Christina Shaw,SME,NRI,9.2,West,0,4,Good,Loyal (7yr+),Low
CUST00374,Tammy Kaiser,Corporate,Current,4.4,East,1,9,Fair,Established (3-7yr),Low
CUST00375,George Hoffman,Premium,Business,2.4,West,0,7,Very Good,Growing (1-3yr),Low
CUST00376,Gina Mcdaniel,Retail,Savings,1.6,West,0,50,Excellent,Growing (1-3yr),Very High
CUST00377,Rebecca Allen,Retail,Current,14.1,East,0,8,Fair,Loyal (7yr+),Low
CUST00378,Jessica Ashley,Retail,Savings,6.5,Central,0,43,Fair,Established (3-7yr),Very High
CUST00379,Dana Ford,Retail,Current,8.9,North,0,7,Fair,Loyal (7yr+),Low
CUST00380,Marissa Hayes,Retail,NRI,13.8,West,0,41,Fair,Loyal (7yr+),Very High
CUST00381,Paul Williams,SME,NRI,1.7,North,0,40,Fair,Growing (1-3yr),High
CUST00382,Amanda Owens,Retail,Current,13.2,North,1,3,Very Good,Loyal (7yr+),Low
CUST00383,Alyssa Wright,SME,Current,8.5,West,0,17,Poor,Loyal (7yr+),Medium
CUST00384,Lisa Fuentes,Premium,NRI,2.9,Central,0,2,Excellent,Growing (1-3yr),Low
CUST00385,Christopher Bailey,Premium,Savings,6.5,South,0,15,Poor,Established (3-7yr),Medium
CUST00386,Mr. Alexander Blair,Corporate,NRI,11.8,South,0,46,Fair,Loyal (7yr+),Very High
CUST00387,Ashley Dalton,SME,Current,7.5,West,0,29,Poor,Loyal (7yr+),High
CUST00388,Kayla Molina,Retail,Savings,14.8,East,0,50,Very Good,Loyal (7yr+),Very High
CUST00389,Philip Alvarez,Retail,Current,6.0,East,0,48,Good,Established (3-7yr),Very High
CUST00390,John Ramos,SME,Salary,11.4,Central,0,22,Poor,Loyal (7yr+),Medium
CUST00391,Gina Hunter,Retail,Current,6.2,West,1,4,Excellent,Established (3-7yr),Low
CUST00392,David Williams,Retail,NRI,12.5,East,0,6,Very Good,Loyal (7yr+),Low
CUST00393,Stephanie Blackburn,SME,Business,8.8,North,0,38,Good,Loyal (7yr+),High
CUST00394,Sara Marsh,Retail,NRI,1.4,West,0,26,Very Good,Growing (1-3yr),High
CUST00395,Isaac Williams,Retail,NRI,1.0,West,0,11,Fair,New (0-1yr),Medium
CUST00396,Joshua Sellers,Retail,Savings,2.4,South,0,26,Good,Growing (1-3yr),High
CUST00397,Tammy Warner,Retail,Salary,0.7,South,0,17,Excellent,New (0-1yr),Medium
CUST00398,Paula Carpenter,Retail,Savings,1.6,West,0,24,Good,Growing (1-3yr),Medium
CUST00399,Eric Brown,Premium,Current,10.5,North,1,28,Excellent,Loyal (7yr+),High
CUST00400,Jennifer Booker,Corporate,Business,8.2,East,1,35,Fair,Loyal (7yr+),High
CUST00401,Cynthia Fry,Retail,NRI,11.4,North,1,31,Excellent,Loyal (7yr+),High
CUST00402,Joseph Johnson,Premium,Business,13.7,South,0,13,Very Good,Loyal (7yr+),Medium
CUST00403,Mr. Jack Martinez,Retail,Business,9.0,East,0,35,Poor,Loyal (7yr+),High
CUST00404,Debra Rodriguez,Premium,Current,11.0,Central,0,16,Very Good,Loyal (7yr+),Medium
CUST00405,Thomas Turner,Retail,Current,11.5,West,1,15,Very Good,Loyal (7yr+),Medium
CUST00406,Richard Mendez,Retail,Business,6.0,South,0,43,Good,Established (3-7yr),Very High
CUST00407,Denise Clark,Retail,NRI,4.0,East,1,18,Fair,Established (3-7yr),Medium
CUST00408,Douglas Reese,Corporate,Current,3.5,South,0,47,Poor,Established (3-7yr),Very High
CUST00409,Ernest Russell,SME,NRI,4.1,Central,0,37,Excellent,Established (3-7yr),High
CUST00410,Daniel Jenkins,SME,Current,4.5,Central,0,48,Good,Established (3-7yr),Very High
CUST00411,Connie Valencia,Premium,NRI,3.5,South,0,48,Fair,Established (3-7yr),Very High
CUST00412,Ariel Campbell,Retail,NRI,13.2,North,0,49,Poor,Loyal (7yr+),Very High
CUST00413,Megan Baker,Corporate,Salary,11.5,North,0,41,Very Good,Loyal (7yr+),Very High
CUST00414,William Horn,SME,Current,1.2,North,0,27,Fair,Growing (1-3yr),High
CUST00415,Brandi Jefferson,Corporate,Salary,4.4,West,0,35,Fair,Established (3-7yr),High
CUST00416,Charles Burgess,Corporate,Business,0.8,West,0,45,Fair,New (0-1yr),Very High
CUST00417,Amy Pittman,SME,NRI,7.7,Central,0,35,Very Good,Loyal (7yr+),High
CUST00418,Allison Ramirez,SME,NRI,7.4,North,0,28,Excellent,Loyal (7yr+),High
CUST00419,Joshua Thornton,Retail,Savings,12.6,Central,0,39,Good,Loyal (7yr+),High
CUST00420,Catherine Merritt,Retail,Current,5.0,South,0,38,Excellent,Established (3-7yr),High
CUST00421,James Mccall,Retail,Business,12.3,West,1,9,Poor,Loyal (7yr+),Low
CUST00422,Gabriel Walker,Retail,Business,14.5,South,0,12,Good,Loyal (7yr+),Medium
CUST00423,Brianna White,SME,Current,1.8,West,0,15,Poor,Growing (1-3yr),Medium
CUST00424,Randy Ayala,Corporate,Savings,12.0,East,0,21,Very Good,Loyal (7yr+),Medium
CUST00425,Stephen Shaw,Retail,Savings,9.1,East,0,35,Excellent,Loyal (7yr+),High
CUST00426,George Davis,Retail,Current,7.5,Central,0,42,Fair,Loyal (7yr+),Very High
CUST00427,Kelly Washington,Corporate,NRI,6.6,Central,0,33,Good,Established (3-7yr),High
CUST00428,Jennifer Tate,Premium,NRI,11.9,West,1,19,Fair,Loyal (7yr+),Medium
CUST00429,William Roberts,Retail,Business,9.8,Central,0,23,Poor,Loyal (7yr+),Medium
CUST00430,Michelle Herring,SME,Current,12.2,East,0,13,Fair,Loyal (7yr+),Medium
CUST00431,Leonard Moses,Premium,NRI,13.6,West,0,44,Fair,Loyal (7yr+),Very High
CUST00432,Yvonne Jackson,Premium,Savings,9.5,North,0,1,Very Good,Loyal (7yr+),Low
CUST00433,Alicia Crawford,Retail,Current,14.7,North,0,29,Very Good,Loyal (7yr+),High
CUST00434,Christopher Miller,SME,Business,9.3,Central,0,24,Excellent,Loyal (7yr+),Medium
CUST00435,Michael Rodriguez,Corporate,NRI,9.7,East,0,16,Poor,Loyal (7yr+),Medium
CUST00436,John Singleton,Premium,NRI,8.5,South,1,25,Very Good,Loyal (7yr+),Medium
CUST00437,Daniel Smith,Retail,Savings,1.8,East,0,23,Very Good,Growing (1-3yr),Medium
CUST00438,Mark Barker,Retail,NRI,11.0,South,0,28,Excellent,Loyal (7yr+),High
CUST00439,Rebecca Travis,Corporate,NRI,8.4,West,0,47,Good,Loyal (7yr+),Very High
CUST00440,Omar Gutierrez,SME,Savings,7.0,East,0,16,Excellent,Established (3-7yr),Medium
CUST00441,Vincent Dixon,Retail,Savings,13.7,North,0,43,Fair,Loyal (7yr+),Very High
CUST00442,Gerald Booth,Retail,Business,4.8,South,0,38,Fair,Established (3-7yr),High
CUST00443,Michael Rios,Retail,Current,8.1,West,0,11,Very Good,Loyal (7yr+),Medium
CUST00444,Jennifer Thomas,Retail,NRI,10.6,North,0,3,Very Good,Loyal (7yr+),Low
CUST00445,Pamela Hernandez,Retail,NRI,12.0,North,0,15,Excellent,Loyal (7yr+),Medium
CUST00446,Michelle Briggs,Corporate,Savings,7.2,North,0,1,Excellent,Loyal (7yr+),Low
CUST00447,Carlos Payne,Retail,Business,12.7,West,0,7,Poor,Loyal (7yr+),Low
CUST00448,Angela Gray,Retail,NRI,11.6,Central,1,1,Fair,Loyal (7yr+),Low
CUST00449,Michelle Smith,Retail,Business,1.5,West,1,49,Excellent,Growing (1-3yr),Very High
CUST00450,Robert Stanley,Corporate,Salary,1.2,East,0,32,Good,Growing (1-3yr),High
CUST00451,Sharon Parker,Premium,Savings,9.5,West,1,9,Poor,Loyal (7yr+),Low
CUST00452,Larry Sullivan,Corporate,NRI,5.5,South,0,29,Excellent,Established (3-7yr),High
CUST00453,Christopher Lopez,Retail,Business,3.5,South,0,26,Very Good,Established (3-7yr),High
CUST00454,Ryan Ray,Retail,Current,8.9,East,0,23,Excellent,Loyal (7yr+),Medium
CUST00455,Kelsey Bautista,Retail,Business,5.5,South,0,45,Very Good,Established (3-7yr),Very High
CUST00456,John Daniels Jr.,Corporate,Business,8.3,South,1,43,Very Good,Loyal (7yr+),Very High
CUST00457,Jessica Davis,SME,Salary,7.2,South,1,29,Fair,Loyal (7yr+),High
CUST00458,Travis Villa,Retail,NRI,9.0,West,1,38,Fair,Loyal (7yr+),High
CUST00459,Courtney Johnson,Corporate,NRI,6.3,South,0,33,Excellent,Established (3-7yr),High
CUST00460,Stephen Wolfe,Premium,Savings,10.6,Central,0,7,Excellent,Loyal (7yr+),Low
CUST00461,Kristin Peters,Premium,Business,3.1,North,1,12,Good,Established (3-7yr),Medium
CUST00462,Laura Thompson,Premium,Current,10.6,West,0,31,Poor,Loyal (7yr+),High
CUST00463,Connor Oliver DDS,Retail,Salary,6.5,Central,1,32,Poor,Established (3-7yr),High
CUST00464,Christopher Johnson,Retail,Business,13.2,South,0,20,Excellent,Loyal (7yr+),Medium
CUST00465,Pamela Buck,Retail,Current,8.0,South,0,17,Fair,Loyal (7yr+),Medium
CUST00466,Edwin Jackson,Retail,Savings,14.6,South,0,36,Good,Loyal (7yr+),High
CUST00467,Scott Carroll,Retail,Salary,9.2,North,0,3,Poor,Loyal (7yr+),Low
CUST00468,Anna Mccall,Retail,NRI,3.7,South,0,1,Excellent,Established (3-7yr),Low
CUST00469,Jon Shaw MD,Retail,NRI,12.4,South,0,50,Fair,Loyal (7yr+),Very High
CUST00470,Nancy Willis,Retail,Business,5.5,East,1,27,Fair,Established (3-7yr),High
CUST00471,Kelly Hernandez,Retail,Salary,5.5,West,0,47,Fair,Established (3-7yr),Very High
CUST00472,Allen Griffin,Corporate,Current,1.0,West,0,40,Very Good,New (0-1yr),High
CUST00473,Philip Welch,Premium,Savings,8.5,Central,0,33,Fair,Loyal (7yr+),High
CUST00474,Cindy Barnett,Retail,Savings,8.2,North,1,20,Excellent,Loyal (7yr+),Medium
CUST00475,Heather Murphy,Retail,NRI,5.7,South,0,14,Good,Established (3-7yr),Medium
CUST00476,Christine Durham,Retail,NRI,13.5,North,0,36,Excellent,Loyal (7yr+),High
CUST00477,Mr. Thomas Frazier,Retail,Savings,2.4,East,0,5,Fair,Growing (1-3yr),Low
CUST00478,Leah Randall,Premium,NRI,5.3,North,0,23,Good,Established (3-7yr),Medium
CUST00479,Daniel Rogers,Retail,Savings,5.2,West,0,45,Poor,Established (3-7yr),Very High
CUST00480,Kathryn Gonzales,Corporate,Business,1.8,North,0,15,Poor,Growing (1-3yr),Medium
CUST00481,Danielle Anthony,Retail,Current,7.5,East,1,6,Excellent,Loyal (7yr+),Low
CUST00482,Darrell Wilson,Corporate,Salary,10.5,North,1,33,Good,Loyal (7yr+),High
CUST00483,Robert Perry,SME,Business,7.9,East,0,19,Excellent,Loyal (7yr+),Medium
CUST00484,Denise Hicks,Retail,Salary,2.8,North,0,13,Good,Growing (1-3yr),Medium
CUST00485,Terri Cantrell,Retail,Savings,6.0,Central,1,29,Good,Established (3-7yr),High
CUST00486,Amber Bradshaw,Premium,Current,0.5,South,1,6,Excellent,New (0-1yr),Low
CUST00487,Lisa Walters,Retail,Business,13.1,West,1,15,Good,Loyal (7yr+),Medium
CUST00488,Vanessa Hughes,SME,NRI,1.7,West,0,16,Fair,Growing (1-3yr),Medium
CUST00489,Ronnie Davis,SME,Salary,9.2,North,0,24,Good,Loyal (7yr+),Medium
CUST00490,Richard Vance,SME,Salary,14.8,North,0,23,Good,Loyal (7yr+),Medium
CUST00491,Glenn Montes,Retail,NRI,8.3,North,0,48,Excellent,Loyal (7yr+),Very High
CUST00492,Jeffrey Hale,Retail,Business,13.9,East,0,10,Poor,Loyal (7yr+),Low
CUST00493,Joshua Fischer,Retail,NRI,3.9,North,0,41,Very Good,Established (3-7yr),Very High
CUST00494,Renee Myers,Retail,Salary,11.5,Central,1,41,Good,Loyal (7yr+),Very High
CUST00495,Justin Patel,SME,NRI,8.2,North,1,49,Very Good,Loyal (7yr+),Very High
CUST00496,Jared Herrera,Retail,Salary,10.9,North,0,17,Good,Loyal (7yr+),Medium
CUST00497,Kenneth Griffith,Retail,Business,1.4,South,0,49,Excellent,Growing (1-3yr),Very High
CUST00498,Robert West,SME,Current,2.6,Central,0,44,Excellent,Growing (1-3yr),Very High
CUST00499,Catherine Kelley,SME,Business,2.4,North,0,45,Good,Growing (1-3yr),Very High
CUST00500,Matthew Osborn DVM,Retail,NRI,10.5,West,0,30,Excellent,Loyal (7yr+),High
CUST00501,Christopher Carroll,Premium,NRI,12.7,Central,0,44,Excellent,Loyal (7yr+),Very High
CUST00502,Kevin Rogers,Corporate,Business,11.4,Central,0,46,Good,Loyal (7yr+),Very High
CUST00503,Tanya Garcia,Corporate,Current,0.9,East,0,10,Poor,New (0-1yr),Low
CUST00504,Danny Taylor,Retail,Salary,13.1,West,0,19,Good,Loyal (7yr+),Medium
CUST00505,Anna Taylor,Retail,NRI,5.6,West,1,29,Poor,Established (3-7yr),High
CUST00506,Ricky Young,Retail,NRI,6.3,East,0,2,Excellent,Established (3-7yr),Low
CUST00507,Nicolas Alvarez,Premium,Business,2.0,Central,0,36,Poor,Growing (1-3yr),High
CUST00508,Kristin Glover,Retail,Salary,11.2,West,1,19,Excellent,Loyal (7yr+),Medium
CUST00509,Dr. Billy Edwards IV,Retail,Salary,3.1,East,0,7,Poor,Established (3-7yr),Low
CUST00510,Anthony Rios,Retail,NRI,8.7,East,0,26,Poor,Loyal (7yr+),High
CUST00511,Carla Olson,Retail,Salary,12.7,East,1,15,Good,Loyal (7yr+),Medium
CUST00512,Amber Jacobs,Premium,Business,1.8,East,0,47,Poor,Growing (1-3yr),Very High
CUST00513,Howard Wright,SME,Current,8.3,South,1,38,Excellent,Loyal (7yr+),High
CUST00514,Christina Pope,Premium,Savings,3.9,East,0,3,Good,Established (3-7yr),Low
CUST00515,Aaron Brady,Premium,Current,5.5,West,1,38,Poor,Established (3-7yr),High
CUST00516,Melissa Flores,Premium,Business,7.4,West,0,16,Good,Loyal (7yr+),Medium
CUST00517,Michael Morgan,Retail,Current,5.6,Central,0,2,Very Good,Established (3-7yr),Low
CUST00518,Lori Craig,Premium,Savings,9.9,North,0,31,Good,Loyal (7yr+),High
CUST00519,Patrick Rhodes,SME,Current,7.5,East,0,28,Very Good,Loyal (7yr+),High
CUST00520,Caitlyn Levy,SME,NRI,9.0,East,0,7,Very Good,Loyal (7yr+),Low
CUST00521,Sandra Blanchard,SME,Business,11.2,North,0,30,Good,Loyal (7yr+),High
CUST00522,Stephanie Barrera,Retail,Salary,8.6,North,1,43,Excellent,Loyal (7yr+),Very High
CUST00523,Nichole Phillips,Premium,NRI,9.0,West,1,7,Excellent,Loyal (7yr+),Low
CUST00524,Angel Smith,SME,NRI,8.7,West,0,36,Excellent,Loyal (7yr+),High
CUST00525,Laura Edwards,Retail,Savings,6.0,South,0,29,Fair,Established (3-7yr),High
CUST00526,Kurt Perez,Premium,Current,5.4,North,0,24,Very Good,Established (3-7yr),Medium
CUST00527,James Allen,Premium,Business,13.5,Central,0,39,Good,Loyal (7yr+),High
CUST00528,Jeremy Cooper,Retail,Savings,9.3,North,0,4,Excellent,Loyal (7yr+),Low
CUST00529,Paul Taylor,Premium,Savings,4.0,Central,1,29,Excellent,Established (3-7yr),High
CUST00530,Trevor Brown,Corporate,Current,7.7,East,0,44,Good,Loyal (7yr+),Very High
CUST00531,Brandon Wu,Retail,Business,5.3,South,1,5,Very Good,Established (3-7yr),Low
CUST00532,Caitlin Jones,Retail,NRI,14.0,East,0,29,Good,Loyal (7yr+),High
CUST00533,William Kennedy,Corporate,Business,0.6,West,0,30,Fair,New (0-1yr),High
CUST00534,Annette Ellis,Retail,Savings,3.8,Central,0,29,Fair,Established (3-7yr),High
CUST00535,Alyssa Scott,Retail,Savings,5.8,West,0,26,Good,Established (3-7yr),High
CUST00536,David Collins,Corporate,Salary,7.6,Central,0,19,Very Good,Loyal (7yr+),Medium
CUST00537,Kristin Atkins,Retail,Current,12.8,West,0,26,Excellent,Loyal (7yr+),High
CUST00538,Richard Turner,Retail,Salary,1.8,South,0,37,Fair,Growing (1-3yr),High
CUST00539,Crystal Deleon,Retail,Savings,12.2,North,1,27,Fair,Loyal (7yr+),High
CUST00540,Katie Adams,Retail,NRI,1.3,East,0,30,Very Good,Growing (1-3yr),High
CUST00541,Jason Thomas,Premium,Savings,12.7,North,0,30,Fair,Loyal (7yr+),High
CUST00542,Priscilla Jones,Retail,Business,1.2,East,0,3,Fair,Growing (1-3yr),Low
CUST00543,Tiffany Ellis,Retail,Business,0.8,North,0,43,Very Good,New (0-1yr),Very High
CUST00544,Kimberly Franco,Retail,NRI,10.6,East,0,7,Good,Loyal (7yr+),Low
CUST00545,Todd Garcia,SME,NRI,15.0,West,0,49,Excellent,Loyal (7yr+),Very High
